Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604703481
Base Time Fractional,.738640240
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
119,0.03213791176677,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1795886754990,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.092811660
120,0.03274894505739,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1896129846573,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.176562740
121,0.03337915614247,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1999439001083,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.260303000
122,0.03398898616433,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2099225521088,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.344044260
123,0.03459988534451,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2199066877365,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.427762540
124,0.03521185740829,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2298883199692,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.511513300
125,0.03582250326872,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2398316860199,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.595249400
126,0.03643628954887,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2498092651367,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.678999420
127,0.03704988211393,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2597951889038,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.762748560
128,0.03766487911344,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2697789669037,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.846488780
129,0.03828371316195,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2798100709915,Volt DC,10,T,2W,F,F,11/06/2020,22:58:26,.930234500
