Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,301
Base Time Seconds,1604700246
Base Time Fractional,.759171900
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
97,0.01565168239176,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9597923755646,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.316825360
98,0.01620839163661,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9697634577751,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.400565360
99,0.01676670648158,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9797122478485,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.484300400
100,0.01732961460948,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9896971583366,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.568035480
101,0.01789568550885,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.9996748566628,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.651774640
102,0.01848221756518,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0099838972092,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.735512480
103,0.01905438676476,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0199820995331,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.819265160
104,0.01962792687118,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0299627780914,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.903003160
105,0.02020400948822,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0399519205093,Volt DC,10,T,2W,F,F,11/06/2020,22:04:35,.986731100
106,0.02078179642558,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0499395132065,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.070466340
107,0.02136178687215,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0599150657654,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.154217600
108,0.02194092981517,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0698565244675,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.237945700
109,0.02252465300262,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0798312425613,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.321689640
110,0.02311006374657,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0898120403290,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.405439320
111,0.02369725331664,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.0997917652130,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.489176660
112,0.02428913675249,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1098190546036,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.572917640
113,0.02487942762673,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1197917461395,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.656666520
114,0.02547129243612,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1297709941864,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.740396600
115,0.02606453187764,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1397395133972,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.824116480
116,0.0266575999558,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1496863365173,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.907848080
117,0.02725359238684,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1596710681915,Volt DC,10,T,2W,F,F,11/06/2020,22:04:36,.991580700
118,0.02785109169781,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1696521043777,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.075318220
119,0.02844984456897,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1796261072159,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.159058180
120,0.02905205264688,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1896449327469,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.242799600
121,0.02967400662601,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.1999678611755,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.326553980
122,0.03027640841901,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2099492549896,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.410293920
123,0.0308802369982,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2199306488037,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.494035380
124,0.03148476034403,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,1.2299102544785,Volt DC,10,T,2W,F,F,11/06/2020,22:04:37,.577782180
